ro_number,store_code,open_date,close_date,advisor_id,technician_id,pay_type,ro_type,labor_hours,labor_sales,parts_sales
907098,CR1,2025-10-27,2025-10-27,1009,1015,C,repair,2.2,373.59,378.68
907099,CR1,2025-10-27,2025-10-27,1010,1016,W,maintenance,1.8,232.48,274.09
907100,CR1,2025-10-27,2025-10-27,1011,1013,I,internal_recon,0.3,27.88,0.00
907101,CR2,2025-10-27,2025-10-27,1028,1032,C,internal_recon,1.2,193.46,119.83
907102,CR2,2025-10-27,2025-10-27,1030,1035,C,repair,1.3,211.30,211.39
907103,CR2,2025-10-27,2025-10-27,1028,1035,W,repair,1.1,141.48,157.15
907104,CR2,2025-10-27,2025-10-27,1029,1034,C,maintenance,3.3,569.33,0.00
907105,CR2,2025-10-27,2025-10-28,1029,1035,W,recall,1.8,233.91,290.87
907106,CR2,2025-10-27,2025-10-27,1028,1033,C,internal_recon,2.6,425.38,439.14
907107,CR2,2025-10-27,2025-10-27,1029,1035,I,repair,0.8,75.58,71.20
907108,CR2,2025-10-27,2025-10-27,1030,1034,C,repair,1.6,266.20,206.24
907109,CR2,2025-10-27,2025-10-27,1029,1032,C,repair,2.2,377.52,444.94
907110,CR2,2025-10-27,2025-10-27,1030,1031,I,internal_recon,0.9,88.42,85.54
907111,CR2,2025-10-27,2025-10-27,1030,1032,C,maintenance,3.1,497.90,336.93
907112,CR2,2025-10-27,2025-10-27,1029,1034,C,repair,2.9,472.01,473.50
907113,CR2,2025-10-27,2025-10-27,1029,1033,C,maintenance,3.1,519.27,528.19
907114,CR2,2025-10-27,2025-10-27,1029,1035,C,maintenance,0.8,133.24,129.12
907115,CR2,2025-10-27,2025-10-27,1029,1031,I,maintenance,1.9,178.14,198.73
907116,CR2,2025-10-27,2025-10-27,1030,1035,C,repair,1.7,286.08,232.16
907117,CR2,2025-10-27,2025-10-28,1028,1035,W,maintenance,1.9,243.42,224.49
907118,CR2,2025-10-27,2025-10-27,1030,1033,C,maintenance,1.7,276.11,0.00
907119,CR2,2025-10-27,2025-10-27,1029,1033,W,internal_recon,1.8,242.96,267.87
907120,CR2,2025-10-27,2025-10-27,1030,1032,C,repair,2.3,365.53,318.99
907121,CR2,2025-10-27,2025-10-28,1028,1031,C,maintenance,2.1,349.08,348.61
907122,CR2,2025-10-27,2025-10-27,1030,1033,C,maintenance,2.6,446.43,391.53
907123,CR2,2025-10-27,2025-10-27,1028,1033,C,internal_recon,1.9,327.43,287.41
907124,CR2,2025-10-27,2025-10-27,1029,1033,I,internal_recon,1.0,92.49,57.66
907125,CR2,2025-10-27,2025-10-27,1030,1033,C,maintenance,1.7,273.40,315.27
907126,CR2,2025-10-27,2025-10-27,1029,1035,C,repair,2.5,428.59,381.63
907127,CR2,2025-10-27,2025-10-27,1028,1033,C,maintenance,1.4,224.94,206.42
907128,CR2,2025-10-27,2025-10-27,1029,1033,C,internal_recon,1.6,265.09,200.85
907129,CR2,2025-10-27,2025-10-27,1028,1033,C,repair,0.7,116.72,0.00
907130,CR2,2025-10-27,2025-10-27,1029,1034,I,internal_recon,1.0,92.21,0.00
907131,CR2,2025-10-27,2025-10-28,1030,1032,C,recall,0.5,84.16,61.44
907132,CR2,2025-10-27,2025-10-28,1028,1034,C,repair,3.5,579.13,354.98
907133,CR2,2025-10-27,2025-10-27,1028,1035,C,repair,1.6,272.88,268.82
907134,CR3,2025-10-27,2025-10-28,1049,1061,C,maintenance,2.1,346.62,388.34
907135,CR3,2025-10-27,2025-10-27,1049,1059,W,maintenance,1.9,250.25,262.35
907136,CR3,2025-10-27,2025-10-27,1050,1059,C,maintenance,1.5,245.71,274.69
907137,CR3,2025-10-27,2025-10-27,1053,1055,W,recall,0.3,39.54,34.33
907138,CR3,2025-10-27,2025-10-27,1052,1056,C,maintenance,0.6,104.52,94.11
907139,CR3,2025-10-27,2025-11-01,1049,1060,W,maintenance,1.6,219.32,201.66
907140,CR3,2025-10-27,2025-10-27,1051,1056,C,repair,2.7,446.07,537.36
907141,CR3,2025-10-27,2025-10-27,1051,1056,W,recall,0.5,69.24,82.79
907142,CR3,2025-10-27,2025-10-27,1052,1057,C,maintenance,3.1,541.31,365.36
907143,CR3,2025-10-27,2025-10-27,1051,1055,I,internal_recon,2.2,222.38,0.00
907144,CR3,2025-10-27,2025-10-27,1052,1055,C,maintenance,3.0,477.33,372.71
907145,CR3,2025-10-27,2025-10-27,1052,1061,I,internal_recon,2.4,239.56,144.62
907146,CR3,2025-10-27,2025-10-27,1051,1062,C,repair,1.7,286.80,281.20
907147,CR3,2025-10-27,2025-10-27,1052,1054,W,internal_recon,1.3,175.66,140.68
907148,CR3,2025-10-27,2025-10-27,1049,1054,W,repair,0.4,52.49,0.00
907149,CR3,2025-10-27,2025-10-27,1050,1055,I,repair,2.8,250.78,281.24
907150,CR3,2025-10-27,2025-10-27,1049,1058,I,internal_recon,0.8,76.08,89.93
907151,CR3,2025-10-27,2025-10-27,1053,1057,W,maintenance,0.8,105.71,65.67
907152,CR3,2025-10-27,2025-10-27,1049,1054,C,recall,2.3,366.51,0.00
907153,CR3,2025-10-27,2025-10-27,1053,1056,I,internal_recon,1.6,145.51,175.30
907154,CR3,2025-10-27,2025-10-27,1049,1060,C,maintenance,2.3,386.45,365.48
907155,CR3,2025-10-27,2025-10-27,1053,1058,C,maintenance,2.8,460.34,329.99
907156,CR3,2025-10-27,2025-10-27,1052,1059,I,internal_recon,3.2,292.03,339.45
907157,CR3,2025-10-27,2025-10-27,1049,1054,C,maintenance,1.2,207.35,257.42
907158,CR3,2025-10-27,2025-11-01,1050,1058,C,internal_recon,2.6,420.76,459.98
907159,CR3,2025-10-27,2025-10-27,1050,1055,C,maintenance,1.3,219.93,202.28
907160,CR3,2025-10-27,2025-10-27,1052,1054,C,repair,1.0,164.56,177.08
907161,CR3,2025-10-27,2025-10-27,1051,1055,C,maintenance,2.5,410.75,275.86
907162,CR3,2025-10-27,2025-10-27,1050,1056,W,repair,1.5,208.50,140.84
907163,CR3,2025-10-27,2025-10-27,1051,1054,W,maintenance,2.6,339.91,308.84
907164,CR3,2025-10-27,2025-10-28,1050,1056,W,maintenance,2.2,308.01,0.00
907165,CR3,2025-10-27,2025-10-27,1053,1059,I,maintenance,1.7,151.31,168.20
907166,CR3,2025-10-27,2025-10-27,1051,1061,W,internal_recon,1.7,222.61,256.03
907167,CR3,2025-10-27,2025-10-27,1050,1062,C,maintenance,0.8,136.53,0.00
907168,CR3,2025-10-27,2025-10-27,1052,1054,C,repair,0.3,51.98,0.00
907169,CR3,2025-10-27,2025-10-27,1053,1057,W,maintenance,1.9,250.64,207.94
907170,CR3,2025-10-27,2025-10-27,1050,1059,C,repair,1.5,263.10,225.77
907171,CR3,2025-10-27,2025-10-27,1051,1056,C,repair,2.7,447.99,374.23
907172,CR3,2025-10-27,2025-10-27,1049,1054,I,maintenance,1.5,143.87,156.40
907173,CR3,2025-10-27,2025-10-27,1052,1056,C,recall,2.7,470.00,461.70
907174,CR3,2025-10-27,2025-10-27,1052,1061,C,maintenance,1.5,251.73,268.15
907175,CR3,2025-10-27,2025-10-27,1049,1054,C,maintenance,2.9,497.79,597.62
907176,CR3,2025-10-27,2025-10-27,1050,1056,W,maintenance,2.5,345.62,389.31
907177,CR3,2025-10-27,2025-10-27,1053,1058,C,maintenance,0.8,138.34,128.11
907178,CR3,2025-10-27,2025-10-27,1050,1059,I,repair,2.0,176.50,115.26
907179,CR3,2025-10-27,2025-10-27,1049,1057,C,maintenance,2.5,397.16,0.00
907180,CR4,2025-10-27,2025-10-27,1074,1085,C,maintenance,0.6,100.04,112.70
907181,CR4,2025-10-27,2025-10-27,1074,1080,C,maintenance,1.7,275.21,261.16
907182,CR4,2025-10-27,2025-10-27,1077,1083,C,repair,0.3,49.35,0.00
907183,CR4,2025-10-27,2025-10-27,1074,1085,W,maintenance,1.6,213.97,150.64
907184,CR4,2025-10-27,2025-10-27,1074,1079,C,maintenance,1.3,218.99,261.19
907185,CR4,2025-10-27,2025-10-28,1076,1079,I,maintenance,0.3,29.61,0.00
907186,CR4,2025-10-27,2025-10-27,1074,1080,C,internal_recon,1.6,261.00,269.70
907187,CR4,2025-10-27,2025-10-27,1075,1081,C,repair,0.9,153.57,144.12
907188,CR4,2025-10-27,2025-10-27,1074,1082,W,repair,1.4,181.42,142.90
907189,CR4,2025-10-27,2025-10-27,1074,1084,C,maintenance,2.8,442.76,390.90
907190,CR4,2025-10-27,2025-10-27,1075,1082,W,repair,2.3,301.96,368.08
907191,CR4,2025-10-27,2025-10-27,1077,1083,C,maintenance,1.3,212.65,151.84
907192,CR4,2025-10-27,2025-10-27,1076,1082,W,maintenance,0.3,40.95,38.02
907193,CR4,2025-10-27,2025-10-27,1075,1078,W,maintenance,1.6,227.02,240.75
907194,CR4,2025-10-27,2025-10-27,1075,1083,C,internal_recon,1.3,224.20,246.20
907195,CR4,2025-10-27,2025-10-27,1074,1079,I,internal_recon,1.0,89.67,72.75
907196,CR4,2025-10-27,2025-10-27,1075,1080,C,maintenance,1.6,254.78,249.89
907197,CR4,2025-10-27,2025-10-27,1076,1080,W,repair,1.6,213.52,233.06
907198,CR4,2025-10-27,2025-10-27,1075,1081,C,repair,1.2,192.42,134.35
907199,CR4,2025-10-27,2025-10-27,1075,1079,C,repair,0.8,131.03,132.71
907200,CR4,2025-10-27,2025-10-27,1074,1082,C,repair,0.9,151.80,0.00
907201,CR4,2025-10-27,2025-10-27,1077,1083,C,internal_recon,1.4,225.32,219.98
907202,CR4,2025-10-27,2025-10-27,1074,1081,C,maintenance,1.8,305.99,307.44
907203,CR4,2025-10-27,2025-10-29,1077,1084,W,maintenance,3.2,436.61,290.00
907204,CR4,2025-10-27,2025-10-27,1076,1082,C,maintenance,2.0,340.82,297.62
907205,CR4,2025-10-27,2025-10-27,1076,1080,C,maintenance,2.5,439.13,479.33
907206,CR4,2025-10-27,2025-10-28,1075,1080,C,repair,1.2,199.56,179.39
907207,CR4,2025-10-27,2025-10-27,1077,1078,C,maintenance,2.5,399.65,506.41
907208,CR4,2025-10-27,2025-10-27,1074,1078,W,repair,1.5,203.35,176.55
907209,CR4,2025-10-27,2025-10-27,1075,1081,W,maintenance,1.7,222.75,205.86
907210,CR4,2025-10-27,2025-10-27,1075,1078,W,maintenance,1.3,166.87,0.00
907211,CR4,2025-10-27,2025-10-27,1075,1082,C,repair,2.7,441.97,565.92
907212,CR4,2025-10-27,2025-10-27,1077,1078,C,maintenance,2.2,383.20,399.02
907213,CR4,2025-10-27,2025-10-28,1076,1081,I,maintenance,1.1,108.92,86.53
907214,CR4,2025-10-27,2025-11-01,1077,1085,C,internal_recon,1.1,174.51,220.54
907215,CR4,2025-10-27,2025-10-27,1075,1082,I,internal_recon,2.0,179.70,220.71
907216,CR4,2025-10-27,2025-10-28,1076,1079,C,maintenance,2.4,396.60,490.22
907217,CR4,2025-10-27,2025-10-27,1077,1079,C,repair,0.6,105.52,99.02
907218,CR4,2025-10-27,2025-10-28,1074,1079,C,maintenance,0.9,147.97,93.96
907219,CR4,2025-10-27,2025-10-27,1077,1084,W,maintenance,1.4,192.06,221.46
907220,CR4,2025-10-27,2025-10-27,1076,1082,W,internal_recon,1.7,232.60,0.00
907221,CR4,2025-10-27,2025-10-27,1077,1078,C,maintenance,3.3,558.11,688.66
907222,CR4,2025-10-27,2025-10-27,1074,1080,I,internal_recon,1.5,134.84,96.78
907223,CR4,2025-10-27,2025-10-27,1074,1085,C,maintenance,2.4,391.29,282.17
907224,CR4,2025-10-27,2025-10-27,1077,1080,C,maintenance,1.0,160.22,96.61
907225,CR4,2025-10-27,2025-11-01,1077,1081,I,repair,3.0,301.77,286.09
907226,CR4,2025-10-27,2025-10-27,1074,1083,W,internal_recon,1.7,231.61,181.81
907227,CR4,2025-10-27,2025-10-27,1075,1078,W,maintenance,1.7,231.63,258.50
907228,CR4,2025-10-27,2025-10-27,1076,1081,C,maintenance,2.2,380.25,453.28
907229,CR4,2025-10-27,2025-10-27,1077,1078,C,maintenance,2.8,468.34,371.07
907230,CR4,2025-10-27,2025-10-27,1075,1080,C,maintenance,1.0,168.59,134.62
907231,CR4,2025-10-27,2025-10-28,1075,1080,I,repair,3.4,326.74,0.00
907232,CR4,2025-10-27,2025-10-28,1076,1083,I,internal_recon,2.2,201.27,176.72
907233,CR4,2025-10-27,2025-10-27,1076,1083,C,repair,2.3,367.65,374.15
907234,CR1,2025-10-28,2025-10-28,1012,1014,C,maintenance,1.0,163.11,153.88
907235,CR1,2025-10-28,2025-10-28,1009,1019,W,repair,2.7,354.64,335.35
907236,CR1,2025-10-28,2025-10-28,1010,1018,W,recall,2.3,295.88,272.17
907237,CR1,2025-10-28,2025-10-28,1011,1013,C,repair,3.6,570.63,534.46
907238,CR1,2025-10-28,2025-10-28,1011,1015,W,repair,1.4,192.15,237.70
907239,CR1,2025-10-28,2025-10-28,1010,1014,W,repair,2.7,364.99,451.10
907240,CR1,2025-10-28,2025-10-28,1012,1015,C,recall,0.3,47.84,30.06
907241,CR1,2025-10-28,2025-10-28,1009,1015,C,repair,2.4,420.92,480.36
907242,CR1,2025-10-28,2025-10-28,1011,1015,I,internal_recon,1.9,182.68,0.00
907243,CR1,2025-10-28,2025-10-28,1010,1013,C,maintenance,0.6,103.05,0.00
907244,CR1,2025-10-28,2025-10-28,1009,1016,C,repair,3.2,546.92,611.00
907245,CR1,2025-10-28,2025-10-28,1010,1014,C,maintenance,2.1,357.89,292.35
907246,CR1,2025-10-28,2025-10-28,1012,1014,W,recall,1.9,251.11,163.59
907247,CR1,2025-10-28,2025-10-28,1012,1014,C,repair,2.4,391.32,461.96
907248,CR1,2025-10-28,2025-10-28,1009,1013,I,internal_recon,1.4,129.39,92.98
907249,CR1,2025-10-28,2025-10-28,1010,1018,C,repair,3.7,627.03,512.92
907250,CR1,2025-10-28,2025-10-28,1010,1016,C,maintenance,0.3,50.47,40.29
907251,CR1,2025-10-28,2025-10-28,1009,1013,C,maintenance,2.4,401.13,441.30
907252,CR1,2025-10-28,2025-11-02,1012,1013,C,maintenance,1.5,241.18,161.82
907253,CR1,2025-10-28,2025-10-28,1010,1015,C,maintenance,1.7,283.71,248.32
907254,CR1,2025-10-28,2025-11-02,1010,1019,C,maintenance,2.0,344.79,428.69
907255,CR1,2025-10-28,2025-10-28,1010,1019,W,recall,2.3,308.80,276.58
907256,CR1,2025-10-28,2025-11-02,1012,1013,C,repair,1.9,308.49,265.85
907257,CR1,2025-10-28,2025-10-28,1010,1018,C,maintenance,0.9,153.54,103.20
907258,CR1,2025-10-28,2025-10-30,1009,1013,C,maintenance,1.6,280.94,335.00
907259,CR1,2025-10-28,2025-10-28,1012,1015,C,internal_recon,0.4,63.28,43.98
907260,CR1,2025-10-28,2025-10-28,1012,1019,C,internal_recon,1.6,268.44,0.00
907261,CR1,2025-10-28,2025-10-28,1012,1014,C,repair,2.8,454.38,286.20
907262,CR1,2025-10-28,2025-10-28,1009,1017,C,maintenance,1.4,226.17,203.03
907263,CR1,2025-10-28,2025-10-28,1010,1016,C,maintenance,1.3,215.77,186.05
907264,CR1,2025-10-28,2025-10-28,1012,1015,C,repair,0.6,105.50,0.00
907265,CR1,2025-10-28,2025-10-28,1012,1014,C,maintenance,2.7,433.25,397.89
907266,CR1,2025-10-28,2025-10-28,1012,1019,W,maintenance,2.9,376.57,482.46
907267,CR1,2025-10-28,2025-10-28,1010,1016,W,maintenance,3.1,434.01,525.65
907268,CR1,2025-10-28,2025-10-28,1012,1015,C,repair,2.8,444.83,364.70
907269,CR1,2025-10-28,2025-10-29,1009,1018,C,maintenance,0.8,132.18,117.20
907270,CR1,2025-10-28,2025-10-28,1009,1019,W,internal_recon,0.6,78.39,60.44
907271,CR1,2025-10-28,2025-11-02,1010,1018,C,repair,2.4,392.00,350.01
907272,CR2,2025-10-28,2025-10-28,1030,1032,W,repair,3.4,473.99,0.00
907273,CR2,2025-10-28,2025-10-29,1029,1033,C,repair,0.6,105.41,136.94
907274,CR2,2025-10-28,2025-10-28,1030,1033,C,maintenance,3.1,539.37,0.00
907275,CR2,2025-10-28,2025-10-28,1028,1033,C,maintenance,2.4,381.92,464.27
907276,CR2,2025-10-28,2025-10-29,1029,1035,C,repair,2.0,327.42,227.41
907277,CR2,2025-10-28,2025-10-28,1030,1035,I,repair,1.1,105.53,126.84
907278,CR2,2025-10-28,2025-10-28,1030,1031,C,maintenance,2.5,397.10,495.56
907279,CR2,2025-10-28,2025-10-29,1030,1032,W,maintenance,2.2,301.83,206.09
907280,CR2,2025-10-28,2025-10-28,1030,1035,C,maintenance,2.4,421.53,388.85
907281,CR2,2025-10-28,2025-11-02,1030,1031,C,maintenance,2.7,436.81,332.75
907282,CR2,2025-10-28,2025-10-29,1030,1032,C,recall,2.0,321.39,253.88
907283,CR3,2025-10-28,2025-10-28,1051,1061,C,maintenance,2.1,338.40,278.69
907284,CR3,2025-10-28,2025-10-28,1051,1056,C,repair,1.7,292.86,225.13
907285,CR3,2025-10-28,2025-10-28,1051,1061,W,repair,1.6,220.54,138.55
907286,CR3,2025-10-28,2025-10-28,1052,1055,C,maintenance,1.2,191.65,150.54
907287,CR3,2025-10-28,2025-10-28,1049,1062,C,repair,2.9,507.13,0.00
907288,CR3,2025-10-28,2025-10-28,1050,1057,C,repair,3.4,560.57,713.35
907289,CR3,2025-10-28,2025-11-02,1053,1055,C,recall,1.3,225.89,287.79
907290,CR3,2025-10-28,2025-10-28,1049,1057,W,maintenance,1.7,222.45,216.18
907291,CR3,2025-10-28,2025-10-28,1053,1061,C,maintenance,0.9,155.41,99.59
907292,CR3,2025-10-28,2025-10-28,1050,1059,C,recall,1.2,210.72,193.82
907293,CR3,2025-10-28,2025-10-28,1050,1054,C,maintenance,1.7,294.71,356.88
907294,CR3,2025-10-28,2025-10-30,1051,1060,I,internal_recon,2.6,250.22,0.00
907295,CR3,2025-10-28,2025-10-28,1049,1054,C,repair,0.7,115.78,145.93
907296,CR3,2025-10-28,2025-10-28,1049,1056,C,maintenance,2.6,439.19,486.28
907297,CR3,2025-10-28,2025-10-28,1053,1057,C,repair,2.1,364.01,354.41
907298,CR3,2025-10-28,2025-10-28,1051,1056,W,recall,2.3,312.95,209.67
907299,CR3,2025-10-28,2025-10-28,1051,1062,W,internal_recon,2.0,280.06,363.14
907300,CR3,2025-10-28,2025-10-28,1052,1056,C,maintenance,0.4,67.93,42.21
907301,CR3,2025-10-28,2025-10-28,1052,1061,C,maintenance,1.5,259.45,310.13
907302,CR3,2025-10-28,2025-10-28,1052,1059,C,maintenance,1.2,196.01,0.00
907303,CR3,2025-10-28,2025-10-29,1050,1058,W,repair,0.4,52.92,36.27
907304,CR3,2025-10-28,2025-10-28,1049,1059,C,maintenance,2.1,345.04,396.22
907305,CR3,2025-10-28,2025-10-28,1053,1062,C,maintenance,1.2,202.89,161.37
907306,CR3,2025-10-28,2025-10-30,1049,1057,C,repair,1.4,239.00,204.42
907307,CR3,2025-10-28,2025-11-02,1049,1058,W,maintenance,1.7,226.80,160.34
907308,CR3,2025-10-28,2025-10-28,1049,1054,C,repair,1.4,227.87,239.14
907309,CR3,2025-10-28,2025-11-02,1052,1054,C,recall,1.6,264.25,209.73
907310,CR3,2025-10-28,2025-10-28,1053,1058,C,repair,3.1,542.71,544.76
907311,CR3,2025-10-28,2025-10-28,1050,1054,C,repair,2.2,387.02,296.55
907312,CR3,2025-10-28,2025-11-02,1053,1057,W,maintenance,2.8,379.84,388.13
907313,CR3,2025-10-28,2025-10-28,1052,1055,C,maintenance,1.3,205.52,250.82
907314,CR3,2025-10-28,2025-10-30,1051,1055,W,recall,2.9,377.46,476.93
907315,CR3,2025-10-28,2025-10-28,1053,1060,C,maintenance,0.3,48.53,48.67
907316,CR3,2025-10-28,2025-10-28,1051,1055,W,repair,2.2,298.63,254.54
907317,CR3,2025-10-28,2025-10-28,1053,1059,W,maintenance,1.7,236.20,262.88
907318,CR3,2025-10-28,2025-10-28,1051,1054,C,repair,2.6,415.49,350.75
907319,CR3,2025-10-28,2025-10-29,1052,1055,C,repair,0.5,86.35,76.15
907320,CR3,2025-10-28,2025-10-28,1050,1062,C,maintenance,1.0,165.72,179.82
907321,CR3,2025-10-28,2025-10-28,1049,1060,C,repair,1.9,321.71,255.60
907322,CR3,2025-10-28,2025-10-28,1051,1062,C,maintenance,1.5,243.58,181.11
907323,CR3,2025-10-28,2025-10-28,1049,1057,C,maintenance,2.8,491.68,403.81
907324,CR3,2025-10-28,2025-10-28,1051,1061,C,repair,2.2,350.66,438.64
907325,CR3,2025-10-28,2025-10-28,1052,1062,C,repair,1.1,180.17,134.57
907326,CR3,2025-10-28,2025-10-28,1052,1057,W,internal_recon,0.3,39.76,40.84
907327,CR3,2025-10-28,2025-10-28,1049,1056,W,maintenance,0.3,41.51,0.00
907328,CR3,2025-10-28,2025-10-28,1053,1055,W,maintenance,1.9,261.94,202.40
907329,CR3,2025-10-28,2025-10-30,1050,1061,W,maintenance,1.8,248.66,184.46
907330,CR3,2025-10-28,2025-10-28,1052,1056,C,repair,1.0,171.69,179.09
907331,CR4,2025-10-28,2025-10-28,1077,1082,C,repair,1.3,214.38,231.89
907332,CR4,2025-10-28,2025-10-28,1074,1081,C,maintenance,2.5,411.83,520.62
907333,CR4,2025-10-28,2025-10-30,1076,1079,W,maintenance,0.7,95.14,62.63
907334,CR4,2025-10-28,2025-10-29,1076,1083,C,repair,2.1,352.05,415.10
907335,CR4,2025-10-28,2025-10-28,1074,1079,C,internal_recon,2.2,379.91,408.30
907336,CR4,2025-10-28,2025-10-28,1077,1082,W,repair,1.9,259.56,179.39
907337,CR4,2025-10-28,2025-10-29,1074,1084,C,maintenance,0.7,110.94,123.81
907338,CR4,2025-10-28,2025-10-28,1074,1078,C,maintenance,1.9,302.12,290.43
907339,CR4,2025-10-28,2025-10-28,1076,1080,C,repair,3.0,508.72,461.53
907340,CR4,2025-10-28,2025-10-28,1075,1082,C,recall,2.4,402.44,426.06
907341,CR4,2025-10-28,2025-10-28,1076,1080,I,internal_recon,3.3,315.35,256.99
907342,CR4,2025-10-28,2025-10-28,1076,1079,C,maintenance,2.3,363.77,327.88
907343,CR4,2025-10-28,2025-10-29,1077,1084,I,maintenance,1.7,157.44,163.58
907344,CR4,2025-10-28,2025-10-30,1074,1085,C,repair,0.3,51.62,48.51
907345,CR4,2025-10-28,2025-10-28,1074,1080,C,maintenance,0.3,51.98,48.60
907346,CR4,2025-10-28,2025-10-28,1076,1083,W,maintenance,2.4,335.99,423.58
907347,CR4,2025-10-28,2025-11-02,1075,1084,W,maintenance,2.3,320.36,275.30
907348,CR4,2025-10-28,2025-10-28,1077,1085,I,internal_recon,2.0,194.95,231.43
907349,CR4,2025-10-28,2025-11-02,1074,1084,C,recall,2.5,397.73,242.77
907350,CR4,2025-10-28,2025-10-28,1076,1085,C,repair,1.0,164.62,177.65
907351,CR4,2025-10-28,2025-10-28,1074,1078,C,maintenance,1.4,232.53,0.00
907352,CR4,2025-10-28,2025-11-02,1074,1085,C,maintenance,0.6,97.79,126.66
907353,CR4,2025-10-28,2025-10-28,1075,1084,W,maintenance,1.6,224.09,205.62
907354,CR4,2025-10-28,2025-10-28,1077,1082,C,recall,1.5,245.25,210.15
907355,CR4,2025-10-28,2025-10-28,1077,1078,I,internal_recon,2.4,242.98,0.00
907356,CR4,2025-10-28,2025-10-28,1076,1085,C,maintenance,1.9,322.03,391.84
907357,CR4,2025-10-28,2025-10-28,1077,1081,C,repair,0.3,48.03,44.18
907358,CR4,2025-10-28,2025-10-28,1074,1080,W,maintenance,1.3,179.87,0.00
907359,CR4,2025-10-28,2025-10-28,1077,1080,W,maintenance,2.3,305.23,288.26
907360,CR4,2025-10-28,2025-10-29,1077,1085,C,repair,1.4,232.65,301.37
907361,CR4,2025-10-28,2025-10-28,1077,1081,C,maintenance,1.9,329.57,0.00
907362,CR4,2025-10-28,2025-10-29,1074,1083,W,repair,1.9,253.80,305.25
907363,CR4,2025-10-28,2025-10-28,1074,1085,C,repair,1.1,184.01,181.65
907364,CR4,2025-10-28,2025-10-28,1077,1084,C,maintenance,0.8,140.36,113.85
907365,CR4,2025-10-28,2025-10-28,1074,1083,C,maintenance,2.9,502.39,411.35
907366,CR4,2025-10-28,2025-10-28,1075,1082,C,internal_recon,2.2,366.00,470.80
907367,CR4,2025-10-28,2025-10-28,1076,1085,C,repair,0.4,70.37,74.26
907368,CR4,2025-10-28,2025-10-28,1077,1082,W,maintenance,1.4,186.15,0.00
907369,CR4,2025-10-28,2025-11-02,1077,1079,C,maintenance,2.3,388.26,441.33
907370,CR4,2025-10-28,2025-10-28,1076,1082,W,maintenance,0.5,68.20,0.00
907371,CR4,2025-10-28,2025-10-28,1074,1081,W,internal_recon,1.4,185.70,119.45
907372,CR4,2025-10-28,2025-10-28,1076,1083,C,internal_recon,1.2,198.34,138.50
907373,CR4,2025-10-28,2025-10-28,1077,1083,W,maintenance,3.1,414.28,263.25
907374,CR4,2025-10-28,2025-10-28,1075,1083,C,recall,1.3,219.34,209.12
907375,CR4,2025-10-28,2025-10-30,1077,1079,I,maintenance,1.3,131.05,106.93
907376,CR4,2025-10-28,2025-10-28,1074,1082,C,internal_recon,0.4,67.04,85.16
907377,CR4,2025-10-28,2025-10-28,1076,1083,W,repair,1.5,193.08,210.57
907378,CR4,2025-10-28,2025-10-28,1075,1080,C,maintenance,1.3,228.23,256.76
907379,CR4,2025-10-28,2025-10-28,1076,1080,C,maintenance,2.8,480.32,290.65
907380,CR4,2025-10-28,2025-10-28,1074,1081,C,repair,2.3,374.61,429.93
907381,CR1,2025-10-29,2025-10-30,1012,1015,C,repair,0.6,102.31,0.00
907382,CR1,2025-10-29,2025-10-31,1012,1018,W,maintenance,2.7,372.98,399.49
907383,CR1,2025-10-29,2025-10-29,1012,1016,W,maintenance,0.7,94.41,99.18
907384,CR1,2025-10-29,2025-10-29,1010,1013,W,repair,3.0,398.18,241.77
907385,CR1,2025-10-29,2025-11-03,1011,1013,C,internal_recon,0.7,115.43,80.89
907386,CR1,2025-10-29,2025-10-30,1011,1019,W,internal_recon,2.6,350.14,269.35
907387,CR1,2025-10-29,2025-10-29,1011,1018,C,repair,2.6,439.19,0.00
907388,CR1,2025-10-29,2025-10-29,1009,1019,C,maintenance,1.8,312.90,306.51
907389,CR1,2025-10-29,2025-10-29,1012,1018,C,repair,2.5,427.26,494.13
907390,CR1,2025-10-29,2025-10-29,1011,1019,C,internal_recon,1.7,295.97,205.06
907391,CR1,2025-10-29,2025-10-29,1010,1018,W,maintenance,1.1,144.68,118.31
907392,CR1,2025-10-29,2025-10-31,1010,1014,C,maintenance,1.7,291.87,325.53
907393,CR1,2025-10-29,2025-10-30,1012,1014,W,internal_recon,1.5,208.53,139.04
907394,CR1,2025-10-29,2025-10-30,1010,1017,W,internal_recon,1.8,236.33,293.35
907395,CR1,2025-10-29,2025-10-31,1009,1019,C,maintenance,1.0,168.93,215.83
907396,CR1,2025-10-29,2025-10-29,1009,1016,C,repair,1.3,224.58,162.54
907397,CR1,2025-10-29,2025-10-30,1012,1015,C,maintenance,1.4,222.60,193.76
