deal_number,store_code,deal_date,deal_type,sale_type,status,new_used,stock_number,model_year,make,model,front_gross,fi_gross,doc_fee,gap_attached,gap_gross,vsc_attached,vsc_gross,lender_type,term_months,financed,has_trade,days_in_stock_at_sale,salesperson_id,fi_manager_id
502222,CR3,2025-11-24,R,R,F,U,310572,2024,Honda,SUV,2077.66,727.84,899.00,0,0.00,0,0.00,outside,72,1,0,63,1043,1063
502223,CR3,2025-11-24,R,R,F,N,310503,2026,Ford,Escape,1472.48,789.12,799.00,0,0.00,0,0.00,captive,72,1,1,72,1044,1063
502224,CR3,2025-11-24,R,R,F,N,310903,2026,Ford,Explorer,536.65,24.99,699.00,0,0.00,0,0.00,captive,60,1,0,26,1047,1063
502225,CR3,2025-11-24,R,W,F,N,310592,2026,Ford,Super Duty,839.28,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1045,1063
502226,CR3,2025-11-24,R,W,F,U,310489,2022,Ford,Escape,-116.81,0.00,0.00,0,0.00,0,0.00,none,,0,0,74,1039,1064
502227,CR4,2025-11-24,R,R,F,N,410477,2025,Chevrolet,Trax,2220.63,410.31,699.00,0,0.00,0,0.00,outside,72,1,1,66,1073,1086
502228,CR4,2025-11-24,R,R,F,N,410654,2026,Chevrolet,Traverse,-485.76,2031.56,699.00,0,0.00,1,1489.34,outside,60,1,1,42,1070,1086
502229,CR4,2025-11-24,R,R,F,N,410719,2026,Chevrolet,Blazer,-100.43,1416.65,699.00,1,627.31,0,0.00,captive,75,1,0,34,1066,1086
502230,CR4,2025-11-24,R,R,F,U,410970,2018,Kia,Seltos,3175.60,1652.00,699.00,0,0.00,1,746.84,captive,75,1,1,2,1067,1087
502231,CR4,2025-11-24,R,R,F,U,410437,2020,Toyota,Sedan,3238.35,2128.67,899.00,0,0.00,1,890.51,outside,84,1,0,72,1068,1086
502232,CR4,2025-11-24,R,R,F,N,410554,2026,Chevrolet,Trax,1165.98,1518.10,699.00,1,628.62,0,0.00,outside,48,1,0,55,1068,1087
502233,CR1,2025-11-25,R,R,F,U,110125,2019,Hyundai,Kona,3463.89,267.83,799.00,0,0.00,0,0.00,cash,,0,0,98,1002,1021
502234,CR1,2025-11-25,R,R,F,N,110864,2026,Hyundai,Sonata,89.05,635.78,899.00,0,0.00,0,0.00,captive,66,1,0,1,1008,1020
502235,CR1,2025-11-25,R,R,F,N,110676,2026,Hyundai,Santa Fe,2333.76,519.32,699.00,0,0.00,0,0.00,captive,48,1,0,31,1002,1020
502236,CR1,2025-11-25,R,R,F,U,110865,2021,Hyundai,Elantra,497.18,3237.65,699.00,1,664.84,1,2017.54,captive,66,1,0,1,1001,1020
502237,CR1,2025-11-25,L,L,F,N,110530,2026,Hyundai,Ioniq 5,2579.28,644.62,899.00,0,0.00,0,0.00,captive,48,1,0,50,1005,1021
502238,CR2,2025-11-25,R,R,F,U,210520,2019,GMC,Truck,2409.20,1620.96,799.00,1,622.46,0,0.00,outside,84,1,0,22,1026,1036
502239,CR2,2025-11-25,R,R,F,N,210262,2026,Kia,Seltos,2664.85,889.50,699.00,0,0.00,0,0.00,outside,72,1,0,75,1024,1037
502240,CR2,2025-11-25,R,R,F,N,210289,2026,Kia,Sorento,1937.01,1544.45,699.00,0,0.00,1,1170.26,captive,75,1,1,70,1026,1036
502241,CR2,2025-11-25,R,R,F,U,210281,2018,Nissan,Truck,2591.57,311.64,899.00,0,0.00,0,0.00,cash,,0,1,71,1025,1037
502242,CR2,2025-11-25,L,L,F,N,210397,2026,Kia,Carnival,2406.26,1416.34,799.00,1,612.53,0,0.00,captive,84,1,0,48,1024,1036
502243,CR2,2025-11-25,L,L,F,N,210354,2026,Kia,Sorento,3423.36,0.00,799.00,0,0.00,0,0.00,cash,,0,0,57,1025,1037
502244,CR2,2025-11-25,R,R,F,N,210449,2026,Kia,Seltos,1001.75,1495.50,699.00,1,663.18,0,0.00,captive,75,1,0,38,1025,1037
502245,CR2,2025-11-25,R,W,F,N,210294,2026,Kia,Forte,-795.70,0.00,0.00,0,0.00,0,0.00,none,,0,0,68,1027,1037
502246,CR2,2025-11-25,R,W,F,U,210319,2021,Kia,K5,-462.99,0.00,0.00,0,0.00,0,0.00,none,,0,0,63,1023,1036
502247,CR2,2025-11-25,R,W,F,U,210336,2017,GMC,SUV,-1184.24,0.00,0.00,0,0.00,0,0.00,none,,0,0,60,1023,1036
502248,CR3,2025-11-25,R,R,F,N,310653,2025,Ford,Maverick,4059.27,1888.04,799.00,1,670.48,0,0.00,captive,48,1,0,55,1041,1063
502249,CR3,2025-11-25,R,R,F,U,311021,2022,Honda,SUV,1035.65,681.17,899.00,0,0.00,0,0.00,outside,72,1,0,14,1046,1063
502250,CR3,2025-11-25,R,R,F,N,310588,2025,Ford,Mustang,3515.90,940.01,899.00,0,0.00,0,0.00,captive,60,1,1,63,1038,1064
502251,CR3,2025-11-25,R,R,F,N,310698,2025,Ford,Mustang,-459.50,270.44,899.00,0,0.00,0,0.00,cash,,0,0,50,1048,1063
502252,CR3,2025-11-25,L,L,F,N,311004,2025,Ford,Explorer,2272.50,2154.65,699.00,0,0.00,1,1536.98,outside,72,1,1,17,1045,1064
502253,CR3,2025-11-25,R,R,F,U,311057,2020,Chevrolet,Traverse,3359.66,746.49,899.00,0,0.00,0,0.00,captive,60,1,0,11,1039,1063
502254,CR3,2025-11-25,R,R,F,N,310718,2026,Ford,Expedition,1112.42,447.00,699.00,0,0.00,0,0.00,captive,66,1,0,48,1038,1063
502255,CR3,2025-11-25,R,R,F,U,310863,2022,Nissan,Truck,2216.25,2460.12,899.00,1,656.46,1,1029.47,captive,75,1,1,32,1043,1064
502256,CR4,2025-11-25,R,R,F,U,410759,2025,Subaru,SUV,3714.88,769.86,899.00,0,0.00,0,0.00,outside,48,1,0,29,1067,1087
502257,CR4,2025-11-25,R,R,F,N,410478,2025,Chevrolet,Traverse,2469.37,1512.73,699.00,0,0.00,1,1296.60,cash,,0,0,67,1066,1087
502258,CR4,2025-11-25,R,R,F,N,410466,2026,Chevrolet,Silverado 1500,2044.11,946.45,899.00,0,0.00,1,851.17,cash,,0,0,68,1073,1087
502259,CR4,2025-11-25,R,R,F,U,410951,2019,GMC,Truck,4597.37,1605.71,699.00,1,603.87,0,0.00,captive,60,1,1,5,1068,1087
502260,CR4,2025-11-25,R,R,F,N,410590,2026,Chevrolet,Traverse,809.70,1348.83,899.00,1,712.86,0,0.00,captive,48,1,1,52,1066,1086
502261,CR4,2025-11-25,R,R,F,N,410652,2026,Chevrolet,Colorado,182.72,3584.86,899.00,0,0.00,1,2555.86,captive,72,1,0,43,1069,1086
502262,CR4,2025-11-25,R,R,F,N,410766,2025,Chevrolet,Silverado 1500,405.68,1226.82,799.00,1,615.99,0,0.00,captive,75,1,1,29,1072,1086
502263,CR4,2025-11-25,R,R,F,N,410442,2026,Chevrolet,Trax,1366.71,3268.08,699.00,1,603.72,1,1467.01,captive,72,1,1,71,1070,1087
502264,CR4,2025-11-25,R,R,F,U,410969,2025,Chevrolet,Equinox,4120.46,0.00,699.00,0,0.00,0,0.00,cash,,0,0,3,1070,1087
502265,CR4,2025-11-25,R,W,F,U,410479,2025,Jeep,SUV,629.25,0.00,0.00,0,0.00,0,0.00,none,,0,0,67,1068,1086
502266,CR4,2025-11-25,R,W,F,N,410519,2025,Chevrolet,Traverse,193.73,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1073,1086
502267,CR1,2025-11-26,R,R,F,N,110849,2026,Hyundai,Elantra,4085.25,1401.84,699.00,1,575.42,0,0.00,captive,75,1,0,5,1005,1020
502268,CR1,2025-11-26,R,R,F,U,110531,2024,Subaru,Truck,730.35,1770.10,699.00,0,0.00,1,1501.90,outside,84,1,0,51,1008,1020
502269,CR1,2025-11-26,R,R,F,U,110382,2017,Hyundai,Palisade,3033.58,1738.74,899.00,0,0.00,1,1629.26,outside,66,1,0,74,1008,1020
502270,CR1,2025-11-26,R,R,F,N,110702,2026,Hyundai,Palisade,2428.43,649.06,699.00,1,533.01,0,0.00,outside,72,1,1,28,1004,1021
502271,CR1,2025-11-26,R,R,F,U,110822,2017,Jeep,Truck,1696.69,1169.10,699.00,1,619.98,0,0.00,outside,72,1,0,8,1005,1021
502272,CR1,2025-11-26,R,R,F,U,110843,2024,GMC,SUV,2900.48,1818.43,899.00,0,0.00,1,1086.28,outside,72,1,1,6,1001,1020
502273,CR2,2025-11-26,R,R,F,N,210479,2025,Kia,Sportage,2169.85,3074.95,699.00,1,725.18,1,1681.68,outside,75,1,1,33,1023,1037
502274,CR2,2025-11-26,R,R,F,U,210545,2022,Chevrolet,Tahoe,2811.48,2537.79,799.00,1,580.85,1,1541.07,captive,66,1,0,20,1024,1036
502275,CR2,2025-11-26,R,R,F,N,210614,2026,Kia,Sorento,447.56,974.43,699.00,1,543.82,0,0.00,outside,48,1,0,6,1027,1037
502276,CR2,2025-11-26,R,W,F,U,210240,2018,Chevrolet,Colorado,-513.00,0.00,0.00,0,0.00,0,0.00,none,,0,0,81,1022,1037
502277,CR3,2025-11-26,R,R,F,U,311055,2020,Jeep,Sedan,3199.77,2100.70,699.00,0,0.00,1,1502.10,outside,72,1,1,12,1039,1063
502278,CR3,2025-11-26,R,R,F,N,310577,2026,Ford,Mustang,877.84,0.00,699.00,0,0.00,0,0.00,cash,,0,0,65,1047,1064
502279,CR3,2025-11-26,R,R,F,N,310759,2026,Ford,F-150,2722.66,202.22,699.00,0,0.00,0,0.00,captive,75,1,0,44,1038,1063
502280,CR3,2025-11-26,R,R,F,U,310447,2018,Ford,Explorer,1474.00,0.00,699.00,0,0.00,0,0.00,cash,,0,1,81,1038,1064
502281,CR3,2025-11-26,R,R,F,U,310564,2020,Toyota,SUV,5489.09,2450.42,899.00,0,0.00,1,1424.87,outside,72,1,0,67,1045,1063
502282,CR3,2025-11-26,R,R,F,U,310574,2017,GMC,Truck,2539.03,50.26,699.00,0,0.00,0,0.00,cash,,0,0,65,1043,1063
502283,CR3,2025-11-26,R,R,F,U,310713,2023,Hyundai,Tucson,3922.86,784.91,899.00,0,0.00,0,0.00,outside,60,1,1,49,1046,1063
502284,CR3,2025-11-26,R,R,F,N,310417,2025,Ford,Bronco,1214.94,1347.18,899.00,1,606.54,0,0.00,outside,75,1,0,84,1045,1063
502285,CR3,2025-11-26,R,W,F,N,310632,2026,Ford,F-150,-313.37,0.00,0.00,0,0.00,0,0.00,none,,0,0,60,1041,1064
502286,CR3,2025-11-26,R,W,F,N,310486,2026,Ford,Escape,563.16,0.00,0.00,0,0.00,0,0.00,none,,0,0,76,1038,1064
502287,CR4,2025-11-26,R,R,F,U,410401,2025,Kia,K5,2120.54,1894.74,699.00,0,0.00,1,1301.64,captive,72,1,1,78,1070,1086
502288,CR4,2025-11-26,R,R,F,N,410438,2025,Chevrolet,Equinox,2529.35,2580.72,899.00,1,479.11,1,1418.36,captive,60,1,1,74,1066,1086
502289,CR4,2025-11-26,R,R,F,N,410898,2026,Chevrolet,Colorado,1380.49,1386.71,899.00,0,0.00,1,1386.71,cash,,0,0,13,1065,1086
502290,CR4,2025-11-26,R,R,F,U,410990,2020,Nissan,SUV,4224.60,1520.21,699.00,0,0.00,1,1031.13,cash,,0,0,1,1066,1086
502291,CR4,2025-11-26,R,R,F,U,410833,2017,Ford,Explorer,2897.20,1914.36,799.00,0,0.00,1,1553.22,outside,84,1,0,21,1073,1087
502292,CR4,2025-11-26,R,R,F,N,410487,2026,Chevrolet,Traverse,3136.11,1183.09,699.00,1,616.75,0,0.00,captive,84,1,1,67,1072,1086
502293,CR4,2025-11-26,R,R,F,N,410199,2026,Chevrolet,Tahoe,2511.61,2431.68,899.00,0,0.00,1,1884.91,cash,,0,1,102,1067,1086
502294,CR4,2025-11-26,R,R,F,N,410369,2026,Chevrolet,Blazer,1785.81,1403.37,799.00,1,551.09,0,0.00,outside,72,1,0,82,1065,1087
502295,CR4,2025-11-26,R,R,F,N,410900,2026,Chevrolet,Colorado,1883.64,2579.90,699.00,1,532.70,1,1027.33,outside,72,1,1,13,1066,1087
502296,CR4,2025-11-26,R,W,F,U,410468,2023,Nissan,Truck,-173.33,0.00,0.00,0,0.00,0,0.00,none,,0,0,69,1067,1086
502297,CR1,2025-11-27,R,R,F,N,110391,2026,Hyundai,Tucson,2188.76,1434.41,699.00,0,0.00,1,1259.47,cash,,0,1,73,1002,1020
502298,CR1,2025-11-27,R,R,F,N,110480,2026,Hyundai,Santa Fe,-1047.34,1313.82,799.00,1,648.28,0,0.00,captive,60,1,1,61,1005,1021
502299,CR1,2025-11-27,R,R,F,N,110456,2026,Hyundai,Palisade,2665.57,179.70,699.00,0,0.00,0,0.00,cash,,0,0,64,1007,1021
502300,CR1,2025-11-27,R,R,F,N,110381,2026,Hyundai,Tucson,636.46,1549.44,699.00,1,721.58,0,0.00,captive,60,1,1,75,1003,1020
502301,CR1,2025-11-27,L,L,F,N,110742,2026,Hyundai,Kona,3119.28,826.49,699.00,0,0.00,0,0.00,captive,75,1,0,23,1003,1020
502302,CR1,2025-11-27,R,R,F,N,110319,2026,Hyundai,Sonata,755.86,1539.58,899.00,1,667.73,0,0.00,captive,48,1,1,84,1005,1021
502303,CR1,2025-11-27,R,R,F,N,110437,2026,Hyundai,Santa Fe,3362.33,1169.54,899.00,1,630.27,0,0.00,outside,84,1,1,66,1007,1021
502304,CR1,2025-11-27,R,R,F,U,110881,2022,Nissan,Sedan,1784.58,2562.51,699.00,0,0.00,1,1887.03,captive,84,1,0,1,1005,1021
502305,CR1,2025-11-27,R,R,F,U,110435,2025,Hyundai,Kona,1536.22,1621.10,899.00,0,0.00,1,1219.04,captive,84,1,1,68,1007,1021
502306,CR1,2025-11-27,R,W,F,N,110454,2026,Hyundai,Tucson,300.93,0.00,0.00,0,0.00,0,0.00,none,,0,0,64,1004,1021
502307,CR2,2025-11-27,R,R,F,N,210322,2026,Kia,Sorento,1832.36,0.00,799.00,0,0.00,0,0.00,cash,,0,0,64,1027,1037
502308,CR2,2025-11-27,R,R,F,N,210585,2026,Kia,Telluride,434.08,322.20,699.00,0,0.00,0,0.00,outside,72,1,0,13,1027,1037
502309,CR2,2025-11-27,R,R,F,U,210356,2020,Subaru,Truck,3298.24,0.00,699.00,0,0.00,0,0.00,cash,,0,1,59,1024,1037
502310,CR2,2025-11-27,R,R,F,U,210380,2020,Kia,Sorento,3252.05,1067.09,699.00,1,679.32,0,0.00,outside,72,1,0,54,1026,1037
502311,CR2,2025-11-27,R,R,F,U,210252,2025,Jeep,Truck,3923.81,3465.61,899.00,1,989.47,1,1667.24,captive,60,1,1,79,1023,1037
502312,CR2,2025-11-27,R,R,F,N,210631,2026,Kia,Telluride,1308.24,415.31,699.00,0,0.00,0,0.00,cash,,0,0,2,1027,1036
502313,CR2,2025-11-27,R,W,F,U,210339,2021,Nissan,Sedan,-635.91,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1027,1036
502314,CR3,2025-11-27,R,R,F,U,310612,2024,Toyota,Sedan,3287.90,1741.98,799.00,0,0.00,1,1563.40,captive,84,1,1,63,1039,1063
502315,CR3,2025-11-27,R,R,F,N,310921,2026,Ford,Expedition,530.54,900.01,799.00,0,0.00,0,0.00,outside,48,1,1,28,1044,1064
502316,CR3,2025-11-27,R,R,F,N,310699,2025,Ford,Maverick,3677.94,323.28,899.00,0,0.00,0,0.00,captive,60,1,0,51,1041,1064
502317,CR3,2025-11-27,R,R,F,U,310587,2018,Toyota,SUV,5017.82,2995.59,899.00,1,728.17,1,1547.06,outside,72,1,1,65,1038,1063
502318,CR3,2025-11-27,R,R,F,N,310667,2026,Ford,F-150,1520.93,0.00,899.00,0,0.00,0,0.00,cash,,0,0,56,1048,1064
502319,CR3,2025-11-27,R,R,F,N,311136,2026,Ford,Expedition,626.07,1051.49,799.00,0,0.00,0,0.00,captive,72,1,0,3,1043,1064
502320,CR3,2025-11-27,R,R,F,N,311080,2025,Ford,Mustang,-15.78,2429.09,899.00,0,0.00,1,1714.96,outside,48,1,1,9,1044,1063
502321,CR3,2025-11-27,R,W,F,U,310583,2017,Hyundai,Tucson,-120.98,0.00,0.00,0,0.00,0,0.00,none,,0,0,65,1045,1063
502322,CR4,2025-11-27,R,R,F,U,410492,2023,Nissan,Truck,5387.78,500.29,699.00,0,0.00,0,0.00,outside,72,1,0,66,1065,1086
502323,CR4,2025-11-27,R,R,F,N,410462,2026,Chevrolet,Blazer,1647.04,1114.95,799.00,1,636.30,0,0.00,outside,72,1,0,71,1066,1087
502324,CR4,2025-11-27,R,R,F,N,410943,2026,Chevrolet,Malibu,3473.95,2577.33,699.00,0,0.00,1,1809.08,captive,48,1,1,8,1068,1087
502325,CR4,2025-11-27,R,R,F,U,410729,2024,Honda,SUV,741.34,544.88,899.00,0,0.00,0,0.00,captive,60,1,1,36,1068,1086
502326,CR4,2025-11-27,L,L,F,N,410507,2026,Chevrolet,Silverado 1500,2572.34,1054.74,699.00,1,644.56,0,0.00,captive,60,1,1,65,1070,1086
502327,CR4,2025-11-27,R,R,F,N,410978,2025,Chevrolet,Tahoe,985.18,1251.15,699.00,1,707.63,0,0.00,captive,75,1,1,3,1067,1086
502328,CR4,2025-11-27,L,L,F,N,410767,2026,Chevrolet,Trax,-155.90,677.74,799.00,0,0.00,0,0.00,cash,,0,0,31,1068,1086
502329,CR4,2025-11-27,R,W,F,N,410470,2025,Chevrolet,Malibu,-541.23,0.00,0.00,0,0.00,0,0.00,none,,0,0,70,1073,1086
502330,CR4,2025-11-27,R,W,F,N,410425,2026,Chevrolet,Silverado 1500,160.18,0.00,0.00,0,0.00,0,0.00,none,,0,0,76,1070,1086
502331,CR1,2025-11-28,R,R,F,U,110475,2022,Hyundai,Santa Fe,2886.49,609.73,699.00,0,0.00,0,0.00,captive,84,1,1,63,1002,1020
502332,CR1,2025-11-28,R,R,F,N,110811,2026,Hyundai,Santa Fe,308.24,640.25,799.00,0,0.00,0,0.00,captive,84,1,1,13,1008,1020
502333,CR1,2025-11-28,R,R,F,U,110630,2018,Kia,Carnival,2360.90,29.53,899.00,0,0.00,0,0.00,captive,84,1,1,39,1007,1021
502334,CR1,2025-11-28,R,R,F,N,110886,2026,Hyundai,Sonata,-357.88,996.90,699.00,0,0.00,0,0.00,captive,84,1,0,2,1001,1021
502335,CR1,2025-11-28,R,R,F,U,110444,2023,Honda,Truck,2655.33,2263.18,699.00,0,0.00,1,1700.34,captive,72,1,0,67,1005,1020
502336,CR1,2025-11-28,L,L,F,N,110421,2026,Hyundai,Kona,-336.64,828.73,899.00,0,0.00,0,0.00,captive,72,1,0,70,1004,1021
502337,CR2,2025-11-28,R,R,F,N,210580,2026,Kia,Sorento,1019.61,0.00,699.00,0,0.00,0,0.00,cash,,0,0,15,1025,1037
502338,CR2,2025-11-28,R,R,F,N,210417,2026,Kia,Telluride,2255.33,367.59,699.00,0,0.00,0,0.00,captive,48,1,0,48,1027,1036
502339,CR2,2025-11-28,L,L,F,N,210555,2026,Kia,Telluride,544.71,2069.18,699.00,1,793.56,1,1275.62,outside,60,1,0,18,1023,1036
502340,CR2,2025-11-28,R,R,F,N,210558,2025,Kia,K5,3234.07,1095.69,799.00,1,465.06,0,0.00,captive,72,1,1,18,1024,1036
502341,CR3,2025-11-28,R,R,F,N,311111,2026,Ford,Bronco,1786.59,421.47,699.00,0,0.00,0,0.00,cash,,0,1,7,1039,1064
502342,CR3,2025-11-28,R,R,F,N,311164,2026,Ford,Maverick,2962.08,402.46,799.00,0,0.00,0,0.00,outside,48,1,1,1,1039,1064
502343,CR3,2025-11-28,R,R,F,U,311141,2017,GMC,SUV,2106.01,2041.92,699.00,1,524.10,1,1382.59,captive,66,1,0,4,1039,1063
502344,CR3,2025-11-28,L,L,F,N,310830,2026,Ford,Maverick,75.58,1518.13,699.00,0,0.00,1,1184.03,captive,60,1,0,38,1043,1063
502345,CR3,2025-11-28,R,R,F,N,310440,2026,Ford,Escape,1285.14,605.24,699.00,0,0.00,0,0.00,outside,48,1,0,83,1041,1063
502346,CR3,2025-11-28,R,R,F,N,310746,2026,Ford,Escape,2831.56,2325.08,699.00,0,0.00,1,1543.32,captive,66,1,1,48,1040,1064
502347,CR3,2025-11-28,R,R,F,N,311178,2026,Ford,Mustang,1541.99,540.39,699.00,0,0.00,0,0.00,captive,84,1,0,0,1047,1063
502348,CR3,2025-11-28,R,R,F,U,310585,2020,Ford,Maverick,2847.00,1946.35,699.00,0,0.00,1,1016.95,outside,66,1,1,66,1039,1064
502349,CR3,2025-11-28,R,R,F,U,310485,2020,Toyota,Sedan,2891.89,287.39,699.00,0,0.00,0,0.00,cash,,0,0,78,1039,1063
502350,CR3,2025-11-28,R,R,F,N,310268,2025,Ford,Escape,-454.69,2649.87,899.00,0,0.00,1,1791.54,captive,72,1,0,90,1043,1063
502351,CR3,2025-11-28,R,W,F,N,310630,2025,Ford,F-150,-338.33,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1043,1063
502352,CR4,2025-11-28,R,R,F,N,411009,2026,Chevrolet,Equinox,1961.83,3072.15,699.00,1,625.61,1,1550.90,captive,75,1,0,1,1068,1086
502353,CR4,2025-11-28,R,R,F,N,410720,2026,Chevrolet,Colorado,2147.00,1067.85,699.00,1,638.91,0,0.00,captive,48,1,0,38,1065,1086
502354,CR4,2025-11-28,L,L,F,N,410981,2026,Chevrolet,Tahoe,977.41,563.23,799.00,0,0.00,0,0.00,cash,,0,1,4,1072,1086
502355,CR4,2025-11-28,R,R,F,U,410508,2025,GMC,Sedan,1942.60,1806.39,699.00,1,613.07,1,413.88,captive,84,1,0,66,1069,1086
502356,CR4,2025-11-28,R,R,F,N,410506,2026,Chevrolet,Silverado 1500,2260.31,2908.58,899.00,1,769.93,1,1608.61,outside,75,1,1,66,1067,1086
502357,CR4,2025-11-28,R,R,F,N,410811,2025,Chevrolet,Colorado,2338.09,2335.11,799.00,1,613.05,1,1298.36,outside,84,1,1,27,1069,1087
502358,CR4,2025-11-28,R,R,F,N,410744,2026,Chevrolet,Malibu,2668.31,802.71,799.00,0,0.00,0,0.00,outside,66,1,0,35,1068,1087
502359,CR1,2025-11-29,L,L,F,N,110551,2026,Hyundai,Kona,1707.14,1176.63,899.00,0,0.00,0,0.00,captive,84,1,0,51,1005,1021
502360,CR1,2025-11-29,L,L,F,N,110601,2026,Hyundai,Tucson,1436.19,1233.42,699.00,1,599.87,0,0.00,outside,66,1,0,44,1007,1020
502361,CR1,2025-11-29,R,R,F,U,110488,2023,Honda,Sedan,2002.81,1024.36,699.00,1,590.16,0,0.00,captive,72,1,1,61,1004,1020
502362,CR1,2025-11-29,R,R,F,N,110477,2026,Hyundai,Elantra,2097.14,2212.60,699.00,0,0.00,1,1624.89,captive,75,1,0,64,1003,1020
502363,CR1,2025-11-29,R,R,F,N,110751,2025,Hyundai,Santa Fe,4024.40,2655.72,699.00,0,0.00,1,2028.29,captive,84,1,0,23,1001,1020
502364,CR1,2025-11-29,R,R,F,N,110816,2026,Hyundai,Palisade,2365.87,2088.17,699.00,0,0.00,1,1286.65,captive,72,1,1,12,1004,1020
502365,CR1,2025-11-29,R,R,F,N,110402,2025,Hyundai,Elantra,2902.65,3806.27,699.00,1,623.25,1,1955.03,outside,66,1,1,73,1005,1020
502366,CR1,2025-11-29,R,R,F,N,110608,2026,Hyundai,Kona,1794.22,482.92,699.00,0,0.00,0,0.00,captive,48,1,0,43,1007,1020
502367,CR1,2025-11-29,R,R,F,N,110495,2026,Hyundai,Tucson,1877.77,462.67,699.00,0,0.00,0,0.00,captive,75,1,1,60,1004,1021
502368,CR1,2025-11-29,R,R,F,N,110500,2026,Hyundai,Sonata,2829.52,2620.60,899.00,0,0.00,1,1905.64,captive,72,1,0,59,1005,1021
502369,CR2,2025-11-29,R,R,F,N,210589,2026,Kia,Telluride,1811.70,166.99,699.00,0,0.00,0,0.00,cash,,0,1,14,1026,1037
502370,CR2,2025-11-29,R,R,F,N,210323,2026,Kia,Forte,1084.67,424.73,799.00,0,0.00,0,0.00,cash,,0,1,66,1024,1037
502371,CR2,2025-11-29,R,R,F,N,210265,2025,Kia,Forte,931.94,2135.33,699.00,0,0.00,1,1405.24,cash,,0,1,79,1026,1037
502372,CR2,2025-11-29,R,R,F,U,210490,2019,Kia,Carnival,2183.67,1480.43,699.00,1,635.80,0,0.00,outside,66,1,1,33,1024,1037
502373,CR2,2025-11-29,R,W,F,N,210305,2026,Kia,Sorento,567.79,0.00,0.00,0,0.00,0,0.00,none,,0,0,70,1022,1037
502374,CR3,2025-11-29,R,R,F,N,310558,2026,Ford,Expedition,72.34,343.56,899.00,0,0.00,0,0.00,cash,,0,0,71,1039,1063
502375,CR3,2025-11-29,R,R,F,N,311027,2025,Ford,F-150,751.67,396.33,899.00,0,0.00,0,0.00,cash,,0,0,18,1043,1064
502376,CR3,2025-11-29,R,R,F,U,310988,2024,Jeep,SUV,1566.51,2078.66,899.00,0,0.00,1,1552.98,outside,72,1,0,23,1047,1063
502377,CR3,2025-11-29,R,R,F,U,310570,2017,Jeep,Truck,1133.28,752.49,699.00,0,0.00,0,0.00,captive,75,1,1,68,1045,1064
502378,CR3,2025-11-29,L,L,F,N,310567,2025,Ford,Mustang,1995.27,1586.27,899.00,0,0.00,1,1535.80,cash,,0,0,70,1038,1064
502379,CR3,2025-11-29,R,R,F,U,310590,2019,Jeep,SUV,3571.86,1419.44,899.00,1,614.98,0,0.00,outside,72,1,0,67,1046,1064
502380,CR3,2025-11-29,R,R,F,U,310579,2021,GMC,SUV,2091.87,1439.24,899.00,1,560.26,0,0.00,captive,66,1,0,68,1043,1063
502381,CR3,2025-11-29,R,R,F,N,310757,2025,Ford,Explorer,3365.36,0.00,699.00,0,0.00,0,0.00,cash,,0,0,47,1040,1063
502382,CR3,2025-11-29,R,R,F,N,311160,2025,Ford,Maverick,3070.04,0.00,699.00,0,0.00,0,0.00,captive,60,1,1,3,1045,1064
502383,CR3,2025-11-29,R,R,F,N,310776,2026,Ford,F-150,1944.34,0.00,699.00,0,0.00,0,0.00,cash,,0,1,45,1046,1064
502384,CR3,2025-11-29,R,W,F,N,310582,2026,Ford,Bronco,-877.55,0.00,0.00,0,0.00,0,0.00,none,,0,0,67,1046,1063
502385,CR3,2025-11-29,R,W,F,N,310618,2025,Ford,Bronco,1277.50,0.00,0.00,0,0.00,0,0.00,none,,0,0,64,1047,1064
502386,CR4,2025-11-29,R,R,F,N,410614,2026,Chevrolet,Tahoe,969.41,0.00,699.00,0,0.00,0,0.00,cash,,0,0,52,1065,1086
502387,CR4,2025-11-29,R,R,F,N,410444,2026,Chevrolet,Tahoe,936.07,0.00,699.00,0,0.00,0,0.00,cash,,0,0,75,1067,1087
502388,CR4,2025-11-29,R,R,F,N,411027,2026,Chevrolet,Colorado,1247.16,636.02,699.00,0,0.00,0,0.00,captive,75,1,1,0,1065,1087
502389,CR4,2025-11-29,R,R,F,U,410999,2021,Jeep,SUV,2329.46,1741.42,799.00,0,0.00,1,1267.37,captive,66,1,1,3,1068,1086
502390,CR4,2025-11-29,R,R,F,N,410597,2025,Chevrolet,Equinox,1237.18,85.86,699.00,0,0.00,0,0.00,outside,66,1,0,54,1066,1087
502391,CR4,2025-11-29,R,R,F,N,410796,2026,Chevrolet,Silverado 1500,2781.96,2964.84,899.00,0,0.00,1,1639.81,captive,75,1,1,29,1070,1087
502392,CR4,2025-11-29,R,R,F,U,410993,2020,Hyundai,Elantra,3278.65,2628.70,699.00,1,810.26,1,979.45,captive,84,1,0,4,1073,1086
502393,CR4,2025-11-29,R,R,F,N,410516,2026,Chevrolet,Colorado,2365.22,3402.14,699.00,1,741.35,1,1676.70,outside,84,1,1,66,1068,1087
