snapshot_date,store_code,stock_number,new_used,model_year,make,model,days_in_stock,cost,list_price,price_drops
2025-10-20,CR3,310309,U,2025,Honda,Sedan,55,21632.12,23671.97,0
2025-10-20,CR3,310312,U,2020,GMC,SUV,57,21033.19,22077.67,1
2025-10-20,CR3,310318,N,2026,Ford,Expedition,67,33385.83,36044.89,2
2025-10-20,CR3,310320,N,2026,Ford,F-150,75,43629.83,45370.36,1
2025-10-20,CR3,310324,U,2022,Toyota,SUV,64,22899.33,23804.72,2
2025-10-20,CR3,310329,U,2018,Chevrolet,Malibu,70,6273.18,6754.46,2
2025-10-20,CR3,310338,U,2017,Chevrolet,Malibu,64,21557.68,22547.85,2
2025-10-20,CR3,310341,U,2022,GMC,SUV,54,22181.57,25638.26,0
2025-10-20,CR3,310348,N,2026,Ford,Super Duty,64,33309.82,35360.08,0
2025-10-20,CR3,310361,N,2026,Ford,Explorer,69,45213.35,50530.89,1
2025-10-20,CR3,310369,U,2025,Subaru,Sedan,77,14669.62,16110.42,0
2025-10-20,CR3,310370,U,2018,Hyundai,Ioniq 5,53,19287.88,20671.90,2
2025-10-20,CR3,310378,U,2024,Chevrolet,Trax,65,19315.91,20136.67,1
2025-10-20,CR3,310380,U,2021,Jeep,Sedan,63,14188.42,15675.90,1
2025-10-20,CR3,310385,N,2026,Ford,Explorer,70,34162.83,36565.76,1
2025-10-20,CR3,310387,N,2026,Ford,Super Duty,80,36726.62,36939.49,2
2025-10-20,CR4,410008,N,2026,Chevrolet,Blazer,62,41251.48,42249.02,2
2025-10-20,CR4,410010,N,2025,Chevrolet,Trax,79,19770.40,21631.45,0
2025-10-20,CR4,410011,N,2026,Chevrolet,Equinox,57,26905.03,30033.10,1
2025-10-20,CR4,410017,U,2024,Kia,K5,52,18577.08,19323.94,1
2025-10-20,CR4,410019,N,2026,Chevrolet,Malibu,66,43104.20,43790.76,2
2025-10-20,CR4,410021,N,2026,Chevrolet,Silverado 1500,63,50677.31,54231.23,2
2025-10-20,CR4,410023,N,2026,Chevrolet,Equinox,54,28250.74,29683.47,1
2025-10-20,CR4,410026,N,2026,Chevrolet,Blazer,72,30349.58,33947.01,0
2025-10-20,CR4,410033,U,2024,Jeep,Sedan,76,26491.87,26605.81,4
2025-10-20,CR4,410038,U,2019,Subaru,SUV,63,23916.09,25521.19,1
2025-10-20,CR4,410039,N,2026,Chevrolet,Malibu,57,42162.68,43483.72,3
2025-10-20,CR4,410040,U,2020,Nissan,SUV,62,13278.73,14481.70,2
2025-10-20,CR4,410049,U,2025,Honda,Sedan,54,21094.98,22741.66,0
2025-10-20,CR4,410052,N,2026,Chevrolet,Blazer,75,24511.24,24601.92,2
2025-10-20,CR4,410053,U,2025,Hyundai,Santa Fe,60,34447.17,37764.13,1
2025-10-20,CR4,410066,N,2026,Chevrolet,Traverse,66,35888.41,40638.43,0
2025-10-20,CR4,410070,N,2025,Chevrolet,Traverse,56,31356.33,34543.08,0
2025-10-20,CR4,410080,U,2022,Nissan,SUV,98,11126.53,11380.33,2
2025-10-20,CR4,410081,U,2020,Honda,Truck,58,10808.03,11501.60,0
2025-10-20,CR4,410082,N,2025,Chevrolet,Trax,65,34780.84,37946.07,0
2025-10-20,CR4,410095,N,2026,Chevrolet,Colorado,50,32232.89,35775.41,1
2025-10-20,CR4,410096,U,2017,Toyota,Sedan,54,17294.16,18334.19,0
2025-10-20,CR4,410098,U,2021,Kia,Telluride,63,12401.90,13531.63,1
2025-10-20,CR4,410100,U,2023,Subaru,SUV,66,20022.62,22174.47,1
2025-10-20,CR4,410115,N,2026,Chevrolet,Traverse,55,22014.43,22662.72,2
2025-10-20,CR4,410116,N,2026,Chevrolet,Trax,54,21071.69,22191.91,2
2025-10-20,CR4,410127,N,2026,Chevrolet,Trax,55,22170.59,21040.14,4
2025-10-20,CR4,410128,N,2026,Chevrolet,Tahoe,59,37470.49,41016.43,1
2025-10-20,CR4,410134,N,2026,Chevrolet,Tahoe,60,33254.13,36565.20,1
2025-10-20,CR4,410135,N,2026,Chevrolet,Silverado 1500,57,27269.92,29230.84,2
2025-10-20,CR4,410139,N,2026,Chevrolet,Silverado 1500,65,36626.20,40798.05,1
2025-10-20,CR4,410140,N,2025,Chevrolet,Malibu,68,37081.38,36417.68,4
2025-10-20,CR4,410144,U,2024,Nissan,Sedan,59,29727.57,31931.46,0
2025-10-20,CR4,410148,N,2026,Chevrolet,Traverse,69,34259.19,35950.29,1
2025-10-20,CR4,410150,U,2020,Toyota,Sedan,70,17723.61,20019.64,0
2025-10-20,CR4,410152,N,2026,Chevrolet,Traverse,53,26627.83,28270.47,2
2025-10-20,CR4,410167,N,2026,Chevrolet,Colorado,58,37203.04,41510.36,0
2025-10-20,CR4,410168,N,2026,Chevrolet,Colorado,57,39571.78,43994.43,1
2025-10-20,CR4,410173,N,2026,Chevrolet,Trax,50,22566.13,23389.38,1
2025-10-20,CR4,410185,N,2026,Chevrolet,Equinox,65,39533.93,43360.07,1
2025-10-20,CR4,410187,U,2023,Jeep,Truck,51,21145.26,23366.76,1
2025-10-20,CR4,410189,U,2023,Kia,Sportage,52,11829.85,12843.51,0
2025-10-20,CR4,410199,N,2026,Chevrolet,Tahoe,65,28058.80,29370.89,2
2025-10-20,CR4,410202,N,2026,Chevrolet,Tahoe,58,37923.39,41924.78,1
2025-10-20,CR4,410211,U,2021,GMC,Truck,55,28128.13,29024.87,1
2025-10-20,CR4,410212,N,2025,Chevrolet,Traverse,55,25160.38,27576.83,1
2025-10-20,CR4,410216,U,2017,Honda,Sedan,64,26703.06,29058.06,2
2025-10-20,CR4,410220,N,2026,Chevrolet,Blazer,52,38342.95,42555.21,1
2025-10-20,CR4,410231,N,2026,Chevrolet,Trax,74,40853.90,44404.17,2
2025-10-20,CR4,410240,U,2022,Subaru,Sedan,56,17101.80,19058.60,0
2025-10-20,CR4,410242,N,2025,Chevrolet,Blazer,58,28026.95,29070.61,3
2025-10-20,CR4,410243,U,2023,Toyota,SUV,51,26270.34,27128.91,1
2025-10-20,CR4,410249,N,2025,Chevrolet,Malibu,67,22255.25,23808.26,2
2025-10-20,CR4,410252,U,2019,Subaru,Truck,56,22916.58,23364.98,2
2025-10-20,CR4,410255,N,2026,Chevrolet,Traverse,66,31851.93,33205.63,1
2025-10-20,CR4,410259,U,2018,Chevrolet,Equinox,71,23191.26,24627.27,2
2025-10-20,CR4,410263,U,2023,Toyota,Sedan,63,18898.41,20577.32,0
2025-10-20,CR4,410266,N,2026,Chevrolet,Silverado 1500,65,40117.78,42323.43,1
2025-10-20,CR4,410267,N,2026,Chevrolet,Tahoe,83,31787.69,31566.43,3
2025-10-20,CR4,410273,U,2024,Chevrolet,Silverado 1500,56,30777.80,33476.57,0
2025-10-20,CR4,410276,N,2025,Chevrolet,Malibu,77,34121.94,34982.80,2
2025-10-20,CR4,410282,N,2026,Chevrolet,Equinox,61,41962.01,44359.43,2
2025-10-20,CR4,410285,N,2026,Chevrolet,Equinox,54,29276.81,31813.99,0
2025-10-20,CR4,410287,N,2026,Chevrolet,Colorado,80,24380.54,23816.35,4
2025-10-20,CR4,410291,N,2026,Chevrolet,Colorado,53,38792.16,40875.49,2
2025-10-20,CR4,410294,U,2021,Honda,Truck,60,24115.88,24911.02,1
2025-10-20,CR4,410300,N,2026,Chevrolet,Equinox,76,37645.90,40998.82,2
2025-10-20,CR4,410305,N,2026,Chevrolet,Silverado 1500,66,36403.29,36982.12,2
2025-10-20,CR4,410315,U,2018,Kia,Telluride,63,6000.00,6520.54,2
2025-10-20,CR4,410320,N,2026,Chevrolet,Malibu,74,27414.98,28187.13,2
2025-10-20,CR4,410324,U,2019,GMC,Truck,68,26293.57,29043.86,0
2025-10-20,CR4,410327,U,2022,Subaru,SUV,50,30345.27,32136.02,1
2025-10-20,CR1,110289,U,2018,Subaru,Truck,49,15310.66,16928.27,0
2025-10-20,CR1,110291,N,2025,Hyundai,Kona,49,24433.54,27215.17,1
2025-10-20,CR1,110292,U,2020,Jeep,SUV,49,24509.13,26979.29,0
2025-10-20,CR1,110294,U,2019,Nissan,Sedan,49,13625.58,14511.09,0
2025-10-20,CR1,110295,U,2024,Nissan,Sedan,49,27028.08,30407.84,1
2025-10-20,CR1,110296,U,2018,Chevrolet,Silverado 1500,49,16570.32,17915.27,0
2025-10-20,CR2,210211,U,2024,Honda,Sedan,49,13921.39,15091.14,2
2025-10-20,CR2,210212,N,2025,Kia,Carnival,49,27080.26,29150.19,0
2025-10-20,CR2,210213,U,2025,Subaru,Truck,49,20638.95,21252.51,1
2025-10-20,CR3,310388,N,2026,Ford,Super Duty,49,37280.43,41230.30,0
2025-10-20,CR3,310390,U,2020,Jeep,SUV,49,22405.34,25162.12,0
2025-10-20,CR3,310391,N,2026,Ford,Expedition,49,26480.29,29804.83,0
2025-10-20,CR3,310392,N,2026,Ford,Super Duty,49,41637.30,46449.81,0
2025-10-20,CR3,310393,N,2026,Ford,Bronco,49,27266.37,28372.63,1
2025-10-20,CR3,310395,U,2019,Jeep,SUV,49,21561.22,21652.06,2
2025-10-20,CR3,310397,U,2021,Honda,SUV,49,19070.89,21406.55,1
2025-10-20,CR3,310398,N,2026,Ford,Escape,49,41758.87,41919.98,3
2025-10-20,CR4,410329,N,2026,Chevrolet,Equinox,49,35232.75,35845.52,2
2025-10-20,CR4,410332,U,2019,Nissan,Truck,49,15833.66,16324.05,1
2025-10-20,CR4,410336,N,2026,Chevrolet,Equinox,49,33278.70,35240.72,2
2025-10-20,CR4,410337,U,2023,Hyundai,Ioniq 5,49,23851.57,24058.84,3
2025-10-20,CR4,410338,N,2026,Chevrolet,Trax,49,20203.52,21170.70,1
2025-10-20,CR4,410339,N,2025,Chevrolet,Colorado,49,29659.85,34346.08,0
2025-10-20,CR1,110298,U,2018,GMC,SUV,48,29441.49,31277.98,1
2025-10-20,CR1,110299,N,2026,Hyundai,Santa Fe,48,40324.11,43065.09,0
2025-10-20,CR1,110300,U,2017,Toyota,Sedan,48,19036.09,19931.29,1
2025-10-20,CR1,110303,U,2023,Nissan,Sedan,48,21370.11,23014.21,1
2025-10-20,CR1,110304,N,2026,Hyundai,Ioniq 5,48,37723.86,41704.08,0
2025-10-20,CR2,210214,N,2026,Kia,Sorento,48,33379.45,35962.06,1
2025-10-20,CR2,210215,N,2026,Kia,Sportage,48,44296.80,49318.98,0
2025-10-20,CR2,210216,U,2023,GMC,Truck,48,28542.64,29600.53,2
2025-10-20,CR2,210219,U,2025,Honda,Sedan,48,23538.58,25862.48,1
2025-10-20,CR3,310400,U,2021,Subaru,Sedan,48,11021.13,11904.32,0
2025-10-20,CR3,310404,N,2025,Ford,Explorer,48,39688.27,44000.73,0
2025-10-20,CR3,310405,N,2026,Ford,Super Duty,48,23309.11,25431.03,0
2025-10-20,CR3,310406,U,2025,GMC,Sedan,48,21012.77,23275.43,1
2025-10-20,CR3,310407,U,2020,GMC,SUV,48,15745.13,15901.62,2
2025-10-20,CR4,410340,N,2026,Chevrolet,Tahoe,48,43670.81,45076.79,2
2025-10-20,CR4,410342,N,2026,Chevrolet,Tahoe,48,32334.87,35565.85,0
2025-10-20,CR4,410343,U,2025,Hyundai,Santa Fe,48,22220.86,24242.77,2
2025-10-20,CR4,410345,U,2020,Nissan,SUV,48,20127.04,20417.17,2
2025-10-20,CR4,410346,N,2026,Chevrolet,Trax,48,25357.77,28524.02,1
2025-10-20,CR1,110308,N,2026,Hyundai,Elantra,47,34235.44,37759.91,1
2025-10-20,CR2,210221,U,2025,Subaru,SUV,47,15951.33,16716.93,3
2025-10-20,CR2,210222,U,2023,Kia,K5,47,21226.09,22738.14,1
2025-10-20,CR2,210224,U,2020,Ford,Super Duty,47,19940.05,22271.84,0
2025-10-20,CR2,210227,N,2026,Kia,Forte,47,37691.73,40629.53,1
2025-10-20,CR3,310410,U,2024,Ford,Bronco,47,15566.39,17224.02,1
2025-10-20,CR3,310411,N,2026,Ford,Bronco,47,42199.03,48933.50,0
2025-10-20,CR3,310412,U,2023,Hyundai,Sonata,47,18589.90,19979.49,1
2025-10-20,CR3,310416,N,2025,Ford,Maverick,47,36258.78,40284.37,1
2025-10-20,CR3,310417,N,2025,Ford,Bronco,47,30870.91,31290.55,3
2025-10-20,CR4,410348,N,2026,Chevrolet,Malibu,47,31571.52,33732.61,2
2025-10-20,CR4,410351,N,2025,Chevrolet,Colorado,47,40269.75,44753.02,1
2025-10-20,CR4,410352,U,2024,Toyota,Truck,47,17986.37,18600.23,1
2025-10-20,CR4,410353,N,2025,Chevrolet,Colorado,47,45868.46,49558.36,0
2025-10-20,CR4,410356,U,2017,Nissan,Sedan,47,20436.95,21893.56,1
2025-10-20,CR4,410357,N,2026,Chevrolet,Blazer,47,38412.26,42563.45,1
2025-10-20,CR1,110313,N,2026,Hyundai,Santa Fe,46,36456.79,40702.83,0
2025-10-20,CR1,110315,N,2026,Hyundai,Kona,46,27060.40,28180.44,1
2025-10-20,CR1,110316,U,2019,Honda,SUV,46,24608.05,26273.54,1
2025-10-20,CR1,110317,N,2025,Hyundai,Ioniq 5,46,27671.13,29817.09,1
2025-10-20,CR1,110318,N,2025,Hyundai,Santa Fe,46,23234.47,25652.37,0
2025-10-20,CR1,110319,N,2026,Hyundai,Sonata,46,30560.79,32730.90,1
2025-10-20,CR1,110320,U,2017,Subaru,Truck,46,15056.62,15115.77,2
2025-10-20,CR1,110321,N,2025,Hyundai,Santa Fe,46,34783.34,38135.51,1
2025-10-20,CR1,110322,U,2025,Chevrolet,Malibu,46,20734.47,23016.41,1
2025-10-20,CR2,210228,N,2026,Kia,Telluride,46,31563.46,32331.75,3
2025-10-20,CR2,210230,U,2020,Jeep,Sedan,46,19779.74,21296.64,1
2025-10-20,CR2,210231,U,2025,Kia,Telluride,46,32195.99,35072.89,2
2025-10-20,CR3,310418,U,2018,GMC,SUV,46,24000.91,25198.07,2
2025-10-20,CR3,310419,U,2018,Ford,Super Duty,46,26335.52,28089.10,0
2025-10-20,CR3,310423,U,2024,Hyundai,Sonata,46,27189.43,27775.11,2
2025-10-20,CR3,310424,U,2021,Honda,Sedan,46,25923.32,25489.67,3
2025-10-20,CR3,310425,N,2026,Ford,Bronco,46,27465.91,29115.71,0
2025-10-20,CR3,310426,U,2020,Kia,Sportage,46,18852.19,21776.35,0
2025-10-20,CR4,410360,N,2026,Chevrolet,Traverse,46,29338.09,31078.06,2
2025-10-20,CR4,410361,N,2026,Chevrolet,Malibu,46,16750.16,18895.70,0
2025-10-20,CR4,410362,N,2025,Chevrolet,Colorado,46,36204.86,41478.75,0
2025-10-20,CR4,410364,U,2024,Ford,Explorer,46,29667.66,32235.42,2
2025-10-20,CR1,110326,U,2020,Toyota,Truck,45,24003.56,27112.34,0
2025-10-20,CR1,110327,U,2019,Subaru,Truck,45,28229.97,28830.47,2
2025-10-20,CR2,210233,N,2026,Kia,Seltos,45,31026.16,33110.48,1
2025-10-20,CR2,210235,N,2026,Kia,K5,45,28318.43,29756.93,1
2025-10-20,CR2,210236,U,2021,Kia,K5,45,27614.21,29420.81,0
2025-10-20,CR2,210237,U,2025,Honda,SUV,45,20205.77,21517.68,1
2025-10-20,CR3,310429,N,2026,Ford,Super Duty,45,25725.56,28250.03,1
2025-10-20,CR3,310432,U,2017,GMC,SUV,45,18859.91,18319.16,3
2025-10-20,CR3,310433,N,2026,Ford,Maverick,45,39943.99,43127.60,0
2025-10-20,CR3,310438,U,2018,Nissan,Truck,45,34683.79,39649.34,0
2025-10-20,CR4,410366,N,2026,Chevrolet,Equinox,45,20327.11,22649.68,0
2025-10-20,CR4,410367,U,2020,GMC,Sedan,45,15204.35,15702.47,1
2025-10-20,CR4,410369,N,2026,Chevrolet,Blazer,45,40882.96,45893.56,1
2025-10-20,CR4,410370,N,2026,Chevrolet,Silverado 1500,45,30344.24,31914.03,1
2025-10-20,CR4,410371,N,2025,Chevrolet,Traverse,45,36761.26,38698.50,2
2025-10-20,CR4,410372,N,2025,Chevrolet,Malibu,45,32192.66,35319.75,0
2025-10-20,CR4,410374,U,2023,Kia,Carnival,45,17884.99,18590.22,1
2025-10-20,CR1,110331,N,2026,Hyundai,Santa Fe,44,44858.05,51364.79,0
2025-10-20,CR1,110333,U,2024,Kia,Seltos,44,24582.46,23814.42,3
2025-10-20,CR1,110335,U,2017,Ford,Expedition,44,27861.11,29117.84,2
2025-10-20,CR1,110336,N,2026,Hyundai,Kona,44,31928.18,35412.42,0
2025-10-20,CR1,110337,N,2025,Hyundai,Tucson,44,37669.38,42730.75,0
2025-10-20,CR1,110338,U,2018,Ford,Explorer,44,27686.52,29647.59,0
2025-10-20,CR2,210238,N,2025,Kia,Forte,44,28872.88,30185.12,1
2025-10-20,CR2,210239,N,2026,Kia,Sportage,44,37472.06,40405.91,0
2025-10-20,CR2,210240,U,2018,Chevrolet,Colorado,44,23416.01,23394.74,4
2025-10-20,CR2,210241,N,2026,Kia,Seltos,44,25957.49,24481.97,4
2025-10-20,CR2,210242,N,2026,Kia,Carnival,44,26467.08,25844.72,4
2025-10-20,CR3,310440,N,2026,Ford,Escape,44,36289.37,39215.95,1
2025-10-20,CR3,310444,U,2023,GMC,Truck,44,24667.70,27029.22,0
2025-10-20,CR3,310445,U,2022,Hyundai,Sonata,44,6933.27,7748.84,1
2025-10-20,CR3,310446,N,2026,Ford,Escape,44,32202.63,34946.13,2
2025-10-20,CR3,310447,U,2018,Ford,Explorer,44,19132.46,20122.73,1
2025-10-20,CR3,310448,N,2025,Ford,Bronco,44,21540.88,24337.39,0
2025-10-20,CR4,410377,N,2025,Chevrolet,Silverado 1500,44,37473.36,38550.12,2
2025-10-20,CR4,410378,N,2026,Chevrolet,Silverado 1500,44,30410.25,31684.53,1
2025-10-20,CR4,410380,N,2026,Chevrolet,Tahoe,44,32818.42,34505.84,1
2025-10-20,CR4,410382,N,2026,Chevrolet,Traverse,44,40590.58,44827.77,1
2025-10-20,CR4,410384,U,2022,Subaru,Sedan,44,27308.64,29328.10,0
2025-10-20,CR1,110339,N,2025,Hyundai,Ioniq 5,42,18913.57,20267.25,1
2025-10-20,CR1,110340,U,2025,Jeep,Sedan,42,19413.49,20921.62,1
2025-10-20,CR1,110341,U,2019,Honda,SUV,42,25700.14,27977.94,1
2025-10-20,CR1,110342,N,2025,Hyundai,Santa Fe,42,35761.32,41188.43,0
2025-10-20,CR1,110343,U,2023,Hyundai,Santa Fe,42,9658.79,10337.60,1
2025-10-20,CR1,110345,N,2026,Hyundai,Ioniq 5,42,38480.59,43512.65,0
2025-10-20,CR1,110346,N,2026,Hyundai,Sonata,42,39021.78,44991.39,0
2025-10-20,CR1,110347,N,2026,Hyundai,Santa Fe,42,25425.29,29468.09,0
2025-10-20,CR2,210244,N,2025,Kia,K5,42,41452.46,45512.51,0
2025-10-20,CR2,210245,N,2026,Kia,K5,42,28597.75,29749.28,3
2025-10-20,CR2,210246,N,2025,Kia,Seltos,42,20470.40,22064.18,1
2025-10-20,CR2,210247,N,2025,Kia,Carnival,42,33050.96,33484.40,2
2025-10-20,CR3,310450,N,2025,Ford,Expedition,42,32259.48,32336.42,3
2025-10-20,CR3,310452,N,2025,Ford,Escape,42,20132.10,23295.01,0
2025-10-20,CR3,310453,N,2026,Ford,Escape,42,35812.91,36900.28,1
2025-10-20,CR3,310454,U,2018,Chevrolet,Colorado,42,31230.62,32577.13,1
2025-10-20,CR3,310456,N,2026,Ford,Mustang,42,38347.69,43613.30,0
2025-10-20,CR3,310458,N,2026,Ford,Escape,42,29686.67,32814.02,0
2025-10-20,CR4,410385,N,2026,Chevrolet,Trax,42,31619.06,33528.76,0
2025-10-20,CR4,410388,N,2025,Chevrolet,Tahoe,42,33672.32,35249.64,1
2025-10-20,CR4,410389,U,2020,Subaru,Sedan,42,18917.94,19657.43,1
2025-10-20,CR1,110348,N,2026,Hyundai,Kona,41,30557.51,33355.47,0
2025-10-20,CR1,110349,N,2026,Hyundai,Tucson,41,36114.60,41598.52,0
2025-10-20,CR1,110350,U,2023,Nissan,Sedan,41,20795.41,23381.51,1
2025-10-20,CR1,110353,U,2020,GMC,Truck,41,21634.61,23968.33,1
2025-10-20,CR2,210248,U,2018,Hyundai,Palisade,41,21252.25,20726.99,3
2025-10-20,CR2,210249,U,2019,Nissan,SUV,41,18502.73,20042.86,0
2025-10-20,CR2,210250,U,2022,Kia,Sorento,41,9205.73,9116.98,3
2025-10-20,CR2,210251,N,2026,Kia,Telluride,41,24749.10,26190.49,2
2025-10-20,CR2,210252,U,2025,Jeep,Truck,41,26297.73,28798.47,1
2025-10-20,CR3,310460,U,2022,Toyota,Sedan,41,18624.69,20681.34,0
2025-10-20,CR3,310462,N,2026,Ford,Expedition,41,43650.42,47673.98,1
2025-10-20,CR3,310464,N,2025,Ford,F-150,41,31030.52,33371.62,0
2025-10-20,CR3,310466,U,2022,Kia,Seltos,41,29093.06,30748.83,1
2025-10-20,CR3,310468,N,2025,Ford,Explorer,41,44438.56,47587.54,2
2025-10-20,CR3,310470,U,2018,Nissan,Sedan,41,27383.33,29358.28,0
2025-10-20,CR4,410395,N,2026,Chevrolet,Equinox,41,28388.81,32488.84,0
2025-10-20,CR4,410400,N,2026,Chevrolet,Tahoe,41,32826.91,34934.02,1
2025-10-20,CR4,410401,U,2025,Kia,K5,41,35262.75,35959.18,2
2025-10-20,CR4,410404,N,2025,Chevrolet,Equinox,41,28652.74,31473.93,0
2025-10-20,CR1,110356,N,2026,Hyundai,Elantra,40,31009.27,31937.94,1
2025-10-20,CR1,110359,U,2024,Kia,Telluride,40,29598.07,29383.39,3
2025-10-20,CR1,110360,U,2025,Chevrolet,Trax,40,11877.76,12749.67,1
2025-10-20,CR1,110361,U,2019,Chevrolet,Trax,40,25125.84,28230.38,0
2025-10-20,CR2,210255,N,2026,Kia,K5,40,33002.86,35701.95,0
2025-10-20,CR2,210256,U,2021,Subaru,Truck,40,14688.57,15161.83,1
2025-10-20,CR2,210258,N,2025,Kia,Forte,40,29891.80,31991.00,0
2025-10-20,CR2,210259,N,2026,Kia,Seltos,40,25701.51,27482.69,1
2025-10-20,CR3,310472,U,2024,Chevrolet,Equinox,40,27257.57,28440.78,1
2025-10-20,CR3,310473,N,2025,Ford,Maverick,40,24928.29,26667.27,0
2025-10-20,CR3,310474,U,2018,Kia,Telluride,40,21550.37,23675.76,0
2025-10-20,CR3,310476,U,2020,Honda,Sedan,40,24948.05,27827.69,1
2025-10-20,CR3,310478,U,2020,Jeep,Truck,40,25386.56,26791.66,1
2025-10-20,CR3,310480,N,2025,Ford,Super Duty,40,37938.50,39763.61,3
2025-10-20,CR3,310482,U,2017,GMC,SUV,40,11413.85,11629.88,2
2025-10-20,CR4,410405,U,2024,Toyota,SUV,40,22370.29,22417.60,3
2025-10-20,CR4,410406,N,2025,Chevrolet,Silverado 1500,40,32614.17,33102.68,2
2025-10-20,CR4,410407,U,2017,Honda,Sedan,40,27780.08,28824.14,1
2025-10-20,CR4,410408,N,2026,Chevrolet,Traverse,40,26439.86,30558.91,0
2025-10-20,CR4,410409,U,2017,Honda,Sedan,40,9167.46,9353.23,2
2025-10-20,CR4,410411,U,2019,GMC,SUV,40,24123.75,26891.48,1
2025-10-20,CR4,410412,N,2026,Chevrolet,Tahoe,40,35748.96,39991.18,0
2025-10-20,CR1,110362,N,2026,Hyundai,Sonata,39,40246.35,45194.24,0
2025-10-20,CR1,110364,N,2025,Hyundai,Tucson,39,33583.88,34629.58,2
2025-10-20,CR1,110366,U,2019,Toyota,SUV,39,16939.80,17946.31,1
2025-10-20,CR1,110368,N,2026,Hyundai,Sonata,39,32800.94,34537.18,1
2025-10-20,CR1,110369,N,2025,Hyundai,Palisade,39,34270.61,39587.44,0
2025-10-20,CR1,110370,U,2022,Ford,Explorer,39,33523.74,36726.55,1
2025-10-20,CR2,210261,N,2025,Kia,Telluride,39,33407.55,33946.92,2
2025-10-20,CR2,210262,N,2026,Kia,Seltos,39,31608.14,33879.82,1
2025-10-20,CR2,210263,U,2025,Chevrolet,Colorado,39,24220.21,24242.08,3
2025-10-20,CR2,210264,U,2021,Kia,Seltos,39,24448.66,26349.18,1
2025-10-20,CR2,210265,N,2025,Kia,Forte,39,33154.35,34447.80,1
2025-10-20,CR2,210266,N,2026,Kia,Forte,39,36694.77,39512.88,1
2025-10-20,CR3,310483,N,2025,Ford,Mustang,39,31686.07,33191.04,3
2025-10-20,CR3,310485,U,2020,Toyota,Sedan,39,30108.60,32720.76,2
2025-10-20,CR3,310486,N,2026,Ford,Escape,39,35906.37,37507.94,1
2025-10-20,CR3,310487,U,2019,Toyota,SUV,39,18135.24,19166.50,1
2025-10-20,CR3,310489,U,2022,Ford,Escape,39,23666.21,26494.57,1
2025-10-20,CR3,310491,N,2026,Ford,F-150,39,22263.71,22909.29,1
2025-10-20,CR4,410413,N,2026,Chevrolet,Blazer,39,34552.20,37032.05,2
2025-10-20,CR4,410414,U,2019,Hyundai,Palisade,39,22926.86,24413.69,2
2025-10-20,CR4,410416,N,2026,Chevrolet,Silverado 1500,39,18173.36,18025.44,3
2025-10-20,CR4,410417,N,2026,Chevrolet,Silverado 1500,39,24217.22,26164.11,1
2025-10-20,CR4,410418,N,2025,Chevrolet,Silverado 1500,39,28979.20,31167.72,2
2025-10-20,CR4,410419,U,2022,Nissan,Truck,39,20629.11,23204.75,1
2025-10-20,CR4,410420,N,2026,Chevrolet,Silverado 1500,39,27949.13,30660.64,0
2025-10-20,CR4,410422,U,2022,Kia,Forte,39,25240.07,28190.34,1
2025-10-20,CR1,110371,N,2026,Hyundai,Sonata,38,38292.60,42499.83,0
2025-10-20,CR1,110373,U,2024,Nissan,Sedan,38,24362.06,25767.02,1
2025-10-20,CR1,110376,U,2019,GMC,Truck,38,21992.70,23985.31,0
2025-10-20,CR1,110377,U,2020,Toyota,Sedan,38,11380.08,11990.55,1
2025-10-20,CR2,210267,N,2025,Kia,Carnival,38,30437.18,34209.17,0
2025-10-20,CR2,210273,U,2023,Toyota,SUV,38,16071.76,16906.74,2
2025-10-20,CR3,310492,N,2026,Ford,Expedition,38,27404.83,30805.13,0
2025-10-20,CR3,310493,U,2022,Jeep,SUV,38,21427.47,23001.56,1
2025-10-20,CR3,310494,U,2019,Ford,Bronco,38,23149.90,25868.18,1
2025-10-20,CR3,310496,U,2017,Jeep,Sedan,38,30797.70,32917.50,0
2025-10-20,CR3,310498,U,2025,Nissan,SUV,38,14801.14,15093.42,2
2025-10-20,CR3,310499,N,2026,Ford,Expedition,38,44978.51,50224.09,1
2025-10-20,CR4,410424,U,2017,Toyota,SUV,38,15977.58,16747.60,1
2025-10-20,CR4,410425,N,2026,Chevrolet,Silverado 1500,38,34573.84,39599.46,0
2025-10-20,CR4,410426,N,2025,Chevrolet,Silverado 1500,38,33708.42,38935.49,0
2025-10-20,CR4,410429,N,2025,Chevrolet,Colorado,38,41664.74,44272.35,1
2025-10-20,CR4,410430,U,2017,Toyota,Truck,38,25158.58,25294.50,2
2025-10-20,CR4,410431,N,2026,Chevrolet,Trax,38,37839.99,41133.20,1
2025-10-20,CR1,110379,U,2025,Honda,Sedan,37,25428.54,27355.21,0
2025-10-20,CR1,110380,N,2026,Hyundai,Kona,37,35789.76,39016.36,0
2025-10-20,CR1,110381,N,2026,Hyundai,Tucson,37,44387.58,49116.93,1
2025-10-20,CR1,110382,U,2017,Hyundai,Palisade,37,32032.73,34625.54,1
2025-10-20,CR1,110383,N,2026,Hyundai,Kona,37,44939.18,49864.32,0
2025-10-20,CR1,110384,U,2020,Honda,Truck,37,27456.78,28231.31,3
2025-10-20,CR2,210275,N,2026,Kia,Forte,37,24435.95,26631.06,1
2025-10-20,CR2,210276,N,2026,Kia,Telluride,37,31261.24,33388.80,0
